Column1.1,Column1.2,Column1.3,Column1.4,Column1.5
1539762328606,34.99,34.83,0.16,0.05
1539762328806,34.99,34.89,0.1,0.04
1539762329002,34.99,34.93,0.06,0.04
1539762329208,35.01,34.85,0.16,0.04
1539762329404,35.05,34.83,0.22,0.04
1539762329605,35.07,34.83,0.24,0.04
1539762329806,35.13,34.91,0.22,0.05
1539762330002,35.07,34.85,0.22,0.05
1539762330207,35.05,34.83,0.22,0.05
1539762330404,35.05,34.77,0.28,0.05
1539762330604,34.97,34.81,0.16,0.06
1539762330805,34.99,34.77,0.22,0.06
1539762331001,34.97,34.85,0.12,0.06
1539762331207,34.97,34.89,0.08,0.06
1539762331403,35.07,34.83,0.24,0.07
1539762331604,35.01,34.81,0.2,0.07
1539762331804,35.07,34.83,0.24,0.07
1539762332001,35.01,34.81,0.2,0.07
1539762332206,35.07,34.85,0.22,0.08
1539762332403,34.99,34.83,0.16,0.08
1539762332603,34.99,34.75,0.24,0.08
1539762332800,34.99,34.75,0.24,0.09
1539762333001,34.97,34.81,0.16,0.09
1539762333206,34.93,34.77,0.16,0.09
1539762333402,34.89,34.77,0.12,0.1
1539762333603,34.99,34.83,0.16,0.1
1539762333804,34.97,34.83,0.14,0.1
1539762334000,34.97,34.83,0.14,0.11
1539762334205,34.99,34.85,0.14,0.11
1539762334401,35.01,34.81,0.2,0.11
1539762334602,34.93,34.83,0.1,0.11
1539762334803,35.01,34.77,0.24,0.11
1539762334999,35.05,34.81,0.24,0.12
1539762335203,35.13,34.77,0.36,0.12
1539762335400,35.09,34.77,0.32,0.12
1539762335602,35.13,34.81,0.32,0.12
1539762335802,35.09,34.85,0.24,0.13
1539762335999,35.15,34.77,0.38,0.13
1539762336204,35.09,34.83,0.26,0.13
1539762336400,35.09,34.83,0.26,0.14
1539762336601,34.97,34.83,0.14,0.14
1539762336802,34.93,34.83,0.1,0.15
1539762336998,34.91,34.77,0.14,0.15
1539762337203,34.81,34.75,0.06,0.15
1539762337399,34.77,34.75,0.02,0.15
1539762337600,34.77,34.75,0.02,0.16
1539762337801,34.71,34.77,-0.06,0.16
1539762337998,34.71,34.77,-0.06,0.16
1539762338198,34.83,34.77,0.06,0.15
1539762338403,34.85,34.77,0.08,0.15
1539762338599,34.83,34.71,0.12,0.15
1539762338800,34.91,34.77,0.14,0.15
1539762338997,35.01,34.85,0.16,0.15
1539762339202,34.93,34.77,0.16,0.15
1539762339398,34.93,34.77,0.16,0.15
1539762339599,35.01,34.77,0.24,0.14
1539762339804,34.97,34.81,0.16,0.14
1539762340000,35.01,34.77,0.24,0.14
1539762340201,34.99,34.77,0.22,0.14
1539762340397,34.85,34.75,0.1,0.14
1539762340599,34.85,34.81,0.04,0.14
1539762340796,34.93,34.81,0.12,0.14
1539762340999,34.89,34.81,0.08,0.14
1539762341200,34.83,34.89,-0.06,0.14
1539762341397,34.89,34.91,-0.02,0.14
1539762341602,34.93,35.15,-0.22,0.14
1539762341798,34.99,35.29,-0.3,0.14
1539762341999,35.07,35.31,-0.24,0.13
1539762342196,35.07,35.29,-0.22,0.13
1539762342396,35.07,35.37,-0.3,0.12
1539762342597,35.07,35.31,-0.24,0.11
1539762342798,35.07,35.35,-0.28,0.1
1539762342998,35.07,35.31,-0.24,0.1
1539762343195,34.97,35.29,-0.32,0.09
1539762343400,34.91,35.29,-0.38,0.08
1539762343596,34.85,35.29,-0.44,0.07
1539762343797,34.81,35.29,-0.48,0.06
1539762343998,34.71,35.29,-0.58,0.05
1539762344198,34.75,35.29,-0.54,0.03
1539762344399,34.77,35.23,-0.46,0.02
1539762344596,34.83,35.23,-0.4,0.01
