Column1.1,Column1.2,Column1.3,Column1.4,Column1.5
1540106788916,36.65,38.43,-1.78,-1.81
1540106789116,36.63,38.43,-1.8,-1.81
1540106789313,36.55,38.37,-1.82,-1.81
1540106789518,36.63,38.43,-1.8,-1.81
1540106789719,36.63,38.45,-1.82,-1.81
1540106789914,36.57,38.43,-1.86,-1.81
1540106790120,36.63,38.43,-1.8,-1.81
1540106790316,36.57,38.45,-1.88,-1.81
1540106790517,36.61,38.43,-1.82,-1.81
1540106790713,36.57,38.43,-1.86,-1.81
1540106790914,36.61,38.43,-1.82,-1.81
1540106791118,36.63,38.49,-1.86,-1.81
1540106791315,36.65,38.45,-1.8,-1.81
1540106791516,36.63,38.41,-1.78,-1.82
1540106791713,36.63,38.43,-1.8,-1.82
1540106791914,36.61,38.41,-1.8,-1.82
1540106792118,36.61,38.41,-1.8,-1.82
1540106792315,36.55,38.45,-1.9,-1.82
1540106792515,36.61,38.45,-1.84,-1.82
1540106792713,36.61,38.43,-1.82,-1.82
1540106792917,36.55,38.41,-1.86,-1.82
1540106793114,36.61,38.45,-1.84,-1.82
1540106793314,36.61,38.41,-1.8,-1.82
1540106793515,36.65,38.43,-1.78,-1.82
1540106793712,36.57,38.45,-1.88,-1.82
1540106793916,36.65,38.45,-1.8,-1.82
1540106794113,36.65,38.41,-1.76,-1.82
1540106794313,36.63,38.43,-1.8,-1.82
1540106794511,36.55,38.45,-1.9,-1.82
1540106794715,36.57,38.41,-1.84,-1.82
1540106794915,36.61,38.49,-1.88,-1.82
1540106795112,36.57,38.43,-1.86,-1.82
1540106795313,36.63,38.51,-1.88,-1.82
1540106795514,36.57,38.51,-1.94,-1.83
1540106795715,36.65,38.55,-1.9,-1.83
1540106795911,36.69,38.55,-1.86,-1.83
1540106796112,36.71,38.55,-1.84,-1.83
1540106796317,36.69,38.61,-1.92,-1.83
1540106796514,36.71,38.59,-1.88,-1.83
1540106796714,36.71,38.53,-1.82,-1.83
1540106796911,36.69,38.53,-1.84,-1.83
1540106797112,36.77,38.55,-1.78,-1.83
1540106797316,36.73,38.55,-1.82,-1.83
1540106797512,36.65,38.53,-1.88,-1.83
1540106797714,36.69,38.45,-1.76,-1.83
1540106797910,36.65,38.51,-1.86,-1.83
1540106798115,36.69,38.51,-1.82,-1.83
1540106798312,36.69,38.53,-1.84,-1.83
1540106798512,36.71,38.49,-1.78,-1.84
1540106798713,36.71,38.51,-1.8,-1.83
1540106798909,36.69,38.51,-1.82,-1.84
1540106799114,36.69,38.53,-1.84,-1.84
1540106799311,36.71,38.53,-1.82,-1.83
1540106799512,36.71,38.49,-1.78,-1.84
1540106799716,36.69,38.49,-1.8,-1.83
1540106799913,36.63,38.51,-1.88,-1.83
1540106800113,36.69,38.53,-1.84,-1.83
1540106800310,36.69,38.55,-1.86,-1.83
1540106800511,36.69,38.45,-1.76,-1.83
1540106800707,36.73,38.51,-1.78,-1.83
1540106800912,36.65,38.49,-1.84,-1.83
1540106801113,36.71,38.45,-1.74,-1.83
1540106801310,36.71,38.49,-1.78,-1.83
1540106801514,36.69,38.49,-1.8,-1.83
1540106801711,36.71,38.53,-1.82,-1.83
1540106801912,36.71,38.51,-1.8,-1.83
1540106802108,36.73,38.45,-1.72,-1.83
1540106802309,36.69,38.49,-1.8,-1.83
1540106802514,36.69,38.45,-1.76,-1.83
1540106802711,36.71,38.55,-1.84,-1.82
1540106802911,36.71,38.53,-1.82,-1.83
1540106803112,36.69,38.51,-1.82,-1.82
1540106803312,36.69,38.53,-1.84,-1.82
1540106803509,36.69,38.49,-1.8,-1.82
1540106803710,36.71,38.49,-1.78,-1.82
1540106803911,36.69,38.45,-1.76,-1.82
1540106804107,36.69,38.55,-1.86,-1.82
1540106804312,36.65,38.53,-1.88,-1.82
1540106804508,36.71,38.41,-1.7,-1.82
1540106804709,36.69,38.49,-1.8,-1.82
1540106804906,36.73,38.49,-1.76,-1.82
1540106805110,36.73,38.53,-1.8,-1.82
1540106805311,36.71,38.51,-1.8,-1.82
1540106805508,36.71,38.51,-1.8,-1.82
1540106805709,36.71,38.51,-1.8,-1.82
1540106805905,36.71,38.51,-1.8,-1.82
1540106806110,36.69,38.51,-1.82,-1.82
1540106806311,36.63,38.45,-1.82,-1.82
1540106806507,36.71,38.49,-1.78,-1.82
1540106806712,36.73,38.45,-1.72,-1.81
1540106806909,36.71,38.49,-1.78,-1.81
1540106807109,36.69,38.49,-1.8,-1.81
1540106807306,36.69,38.51,-1.82,-1.81
1540106807511,36.63,38.49,-1.86,-1.81
1540106807712,36.71,38.53,-1.82,-1.81
1540106807908,36.71,38.51,-1.8,-1.81
1540106808109,36.69,38.49,-1.8,-1.81
1540106808305,36.71,38.53,-1.82,-1.81
1540106808510,36.71,38.51,-1.8,-1.81
1540106808707,36.69,38.51,-1.82,-1.81
1540106808907,36.69,38.43,-1.74,-1.81
1540106809109,36.71,38.49,-1.78,-1.81
1540106809305,36.63,38.55,-1.92,-1.8
1540106809509,36.69,38.49,-1.8,-1.81
1540106809706,36.65,38.49,-1.84,-1.8
1540106809906,36.69,38.49,-1.8,-1.81
1540106810103,36.71,38.49,-1.78,-1.81
1540106810308,36.63,38.51,-1.88,-1.8
1540106810509,36.69,38.49,-1.8,-1.81
1540106810705,36.71,38.45,-1.74,-1.8
1540106810906,36.63,38.51,-1.88,-1.81
1540106811107,36.73,38.51,-1.78,-1.81
1540106811308,36.63,38.51,-1.88,-1.8
1540106811508,36.65,38.51,-1.86,-1.81
1540106811704,36.63,38.49,-1.86,-1.8
1540106811910,36.73,38.51,-1.78,-1.81
1540106812106,36.73,38.51,-1.78,-1.81
1540106812307,36.65,38.51,-1.86,-1.81
1540106812503,36.73,38.45,-1.72,-1.81
1540106812704,36.69,38.49,-1.8,-1.81
1540106812909,36.69,38.51,-1.82,-1.81
1540106813106,36.65,38.51,-1.86,-1.81
1540106813306,36.69,38.45,-1.76,-1.81
1540106813504,36.71,38.49,-1.78,-1.81
1540106813707,36.65,38.49,-1.84,-1.81
1540106813904,36.71,38.49,-1.78,-1.81
1540106814105,36.65,38.43,-1.78,-1.81
1540106814306,36.71,38.49,-1.78,-1.81
1540106814503,36.71,38.45,-1.74,-1.81
1540106814706,36.65,38.53,-1.88,-1.81
1540106814904,36.71,38.49,-1.78,-1.81
1540106815104,36.63,38.45,-1.82,-1.81
1540106815309,36.69,38.41,-1.72,-1.81
1540106815506,36.69,38.45,-1.76,-1.81
1540106815707,36.71,38.49,-1.78,-1.81
1540106815903,36.73,38.49,-1.76,-1.81
1540106816104,36.71,38.45,-1.74,-1.81
1540106816300,36.69,38.53,-1.84,-1.81
1540106816505,36.69,38.45,-1.76,-1.81
1540106816705,36.69,38.51,-1.82,-1.81
1540106816902,36.77,38.49,-1.72,-1.81
1540106817107,36.73,38.49,-1.76,-1.81
1540106817304,36.71,38.45,-1.74,-1.8
1540106817504,36.71,38.45,-1.74,-1.8
1540106817701,36.77,38.49,-1.72,-1.8
1540106817901,36.73,38.49,-1.76,-1.8
1540106818107,36.77,38.49,-1.72,-1.8
1540106818303,36.77,38.53,-1.76,-1.8
1540106818504,36.79,38.53,-1.74,-1.8
1540106818700,36.77,38.45,-1.68,-1.8
1540106818905,36.71,38.53,-1.82,-1.8
1540106819102,36.71,38.49,-1.78,-1.79
1540106819306,36.77,38.53,-1.76,-1.79
1540106819504,36.71,38.45,-1.74,-1.79
1540106819700,36.73,38.53,-1.8,-1.79
1540106819904,36.69,38.45,-1.76,-1.79
1540106820101,36.77,38.45,-1.68,-1.79
1540106820302,36.69,38.49,-1.8,-1.79
1540106820507,36.73,38.49,-1.76,-1.79
1540106820703,36.71,38.55,-1.84,-1.78
1540106820904,36.73,38.53,-1.8,-1.78
1540106821101,36.71,38.45,-1.74,-1.78
1540106821301,36.73,38.45,-1.72,-1.78
1540106821498,36.71,38.53,-1.82,-1.78
1540106821702,36.79,38.45,-1.66,-1.78
1540106821904,36.73,38.49,-1.76,-1.78
1540106822100,36.73,38.53,-1.8,-1.78
1540106822305,36.71,38.49,-1.78,-1.78
1540106822501,36.73,38.53,-1.8,-1.78
1540106822702,36.71,38.53,-1.82,-1.78
1540106822903,36.73,38.45,-1.72,-1.78
1540106823100,36.77,38.53,-1.76,-1.78
1540106823304,36.73,38.43,-1.7,-1.78
1540106823501,36.73,38.45,-1.72,-1.78
1540106823702,36.69,38.53,-1.84,-1.78
1540106823898,36.73,38.49,-1.76,-1.78
1540106824103,36.73,38.49,-1.76,-1.78
1540106824303,36.71,38.49,-1.78,-1.77
1540106824501,36.71,38.49,-1.78,-1.78
1540106824700,36.69,38.53,-1.84,-1.77
1540106824897,36.73,38.43,-1.7,-1.77
1540106825102,36.71,38.49,-1.78,-1.77
1540106825299,36.71,38.49,-1.78,-1.77
1540106825500,36.73,38.49,-1.76,-1.77
1540106825700,36.71,38.43,-1.72,-1.77
1540106825897,36.71,38.49,-1.78,-1.77
1540106826102,36.73,38.53,-1.8,-1.77
1540106826299,36.71,38.45,-1.74,-1.77
1540106826499,36.77,38.41,-1.64,-1.77
1540106826704,36.71,38.43,-1.72,-1.77
1540106826901,36.73,38.49,-1.76,-1.77
1540106827101,36.71,38.43,-1.72,-1.77
1540106827298,36.71,38.43,-1.72,-1.77
1540106827498,36.71,38.45,-1.74,-1.77
1540106827695,36.73,38.43,-1.7,-1.77
